uid,src_ip,dst_ip,service,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,bwd_data_pkts_tot,fwd_pkts_per_sec,bwd_pkts_per_sec,flow_pkts_per_sec,down_up_ratio,fwd_header_size_tot,fwd_header_size_min,fwd_header_size_max,bwd_header_size_tot,bwd_header_size_min,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,bwd_PSH_flag_count,flow_ACK_flag_count,fwd_URG_flag_count,bwd_URG_flag_count,flow_CWR_flag_count,flow_ECE_flag_count,payload_bytes_per_second,fwd_init_window_size,bwd_init_window_size,fwd_last_window_size,bwd_last_window_size,traffic_direction,attack,attack_type,timestamp
CTxfV1HPMvkyZtn5b,192.168.100.49,192.168.100.218,http,167.936217,85.0,98.0,8.0,88.0,0.506145,0.583555,1.089699,1.152941,2728.0,32.0,40.0,3132.0,20.0,40.0,1.0,2.0,1.0,8.0,87.0,181.0,0.0,0.0,0.0,0.0,2704.342208,64896.0,64320.0,2699.0,0.0,client->server,attack,revshell_http,2023-09-07 04:51:59
C9J9jY3TvV0dVAS5N4,192.168.100.31,192.168.100.218,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,502.0,0.0,502.0,0.0,client->server,attack,revshell_http,2023-09-10 12:09:34
CiwBl52dsEGK17vyW7,192.168.100.31,192.168.100.218,http,167.657986,60.0,57.0,13.0,50.0,0.357871,0.339978,0.697849,0.95,1928.0,32.0,40.0,1820.0,20.0,40.0,1.0,2.0,1.0,13.0,50.0,115.0,0.0,0.0,0.0,0.0,1750.360998,64896.0,64320.0,1946.0,0.0,client->server,attack,revshell_http,2023-09-09 16:19:21
a_CyJP8i1QKSOLpHULh,192.168.100.31,104.17.25.14,,0.043268,2.0,1.0,0.0,0.0,46.223574,23.111787,69.335361,0.5,60.0,20.0,40.0,40.0,40.0,40.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64896.0,65160.0,0.0,65160.0,client->internet,attack,revshell_http,2023-08-14 18:11:46
Cp2Obo4JI6JMZZ4h8,192.168.100.31,192.168.100.218,http,167.297293,74.0,86.0,8.0,76.0,0.442326,0.514055,0.956381,1.162162,2376.0,32.0,40.0,2748.0,20.0,40.0,1.0,2.0,1.0,8.0,75.0,158.0,0.0,0.0,0.0,0.0,2630.311538,64896.0,64320.0,1561.0,0.0,client->server,attack,revshell_http,2023-09-10 01:32:19
Cfkc0A8dhwECEEnh5,192.168.100.99,192.168.100.218,http,169.73699,50.0,47.0,16.0,31.0,0.294573,0.276899,0.571472,0.94,1608.0,32.0,40.0,1500.0,20.0,40.0,1.0,2.0,1.0,16.0,31.0,95.0,0.0,0.0,0.0,0.0,1283.957021,64896.0,64320.0,3136.0,0.0,client->server,attack,revshell_http,2023-09-08 07:25:52
CmzqkU7yycI8lam1b,192.168.100.99,192.168.100.218,http,168.115575,39.0,36.0,14.0,24.0,0.231983,0.214138,0.446122,0.923077,1256.0,32.0,40.0,1148.0,20.0,40.0,1.0,2.0,1.0,14.0,24.0,73.0,0.0,0.0,0.0,0.0,873.226649,64896.0,64320.0,2014.0,0.0,client->server,attack,revshell_http,2023-09-08 02:59:37
CD8C4k1MWob9bqJunb,192.168.100.99,192.168.100.218,http,169.15086,53.0,67.0,16.0,48.0,0.31333,0.396096,0.709426,1.264151,1704.0,32.0,40.0,2140.0,20.0,40.0,1.0,2.0,1.0,16.0,48.0,118.0,0.0,0.0,0.0,0.0,2452.485316,64896.0,64320.0,4058.0,0.0,client->server,attack,revshell_http,2023-09-07 07:48:25
CsdN8v4bGNXeqWrTmf,192.168.100.104,192.168.100.218,http,167.260355,36.0,35.0,6.0,27.0,0.215233,0.209255,0.424488,0.972222,1160.0,32.0,40.0,1116.0,20.0,40.0,1.0,2.0,1.0,6.0,27.0,69.0,0.0,0.0,0.0,0.0,621.874801,64896.0,64320.0,731.0,0.0,client->server,attack,revshell_http,2023-09-07 08:40:16
CTUVvj1PaOc3uJyfef,192.168.100.23,192.168.100.218,http,165.522329,28.0,25.0,5.0,19.0,0.169161,0.151037,0.320198,0.892857,904.0,32.0,40.0,796.0,20.0,40.0,1.0,2.0,1.0,5.0,18.0,51.0,0.0,0.0,0.0,0.0,1060.140955,64896.0,64320.0,2381.0,0.0,client->server,attack,revshell_http,2023-09-06 17:34:27
a_CEd2Ey29zU9fcPJ7f5,192.168.100.104,192.168.100.218,http,169.749494,81.0,79.0,23.0,61.0,0.477174,0.465392,0.942565,0.975309,2600.0,32.0,40.0,2524.0,20.0,40.0,1.0,2.0,1.0,23.0,61.0,158.0,0.0,0.0,0.0,0.0,1641.053494,64896.0,64320.0,3730.0,0.0,client->server,attack,revshell_http,2023-08-14 09:09:47
CUkfum1ssrCFwki9wj,192.168.100.99,192.168.100.218,http,0.63285,21.0,18.0,11.0,8.0,33.18321,28.442751,61.625961,0.857143,680.0,32.0,40.0,584.0,32.0,40.0,2.0,2.0,0.0,10.0,8.0,38.0,0.0,0.0,0.0,0.0,29507.774322,64896.0,64320.0,502.0,502.0,client->server,attack,revshell_http,2023-09-08 16:58:54
C2hlRG2RwkK9Q0fhg7,192.168.100.115,104.21.89.158,ssl,88.449793,29.0,36.0,8.0,27.0,0.32787,0.407011,0.73488,1.241379,936.0,32.0,40.0,1160.0,32.0,40.0,2.0,2.0,0.0,8.0,27.0,64.0,0.0,0.0,0.0,0.0,1149.556112,64896.0,65160.0,1320.0,8.0,client->internet,attack,revshell_http,2023-09-09 14:24:07
CCp2k03WoY8rYY0MZ9,192.168.100.49,192.168.100.218,http,167.481177,14.0,14.0,3.0,7.0,0.083591,0.083591,0.167183,1.0,456.0,32.0,40.0,444.0,20.0,40.0,1.0,2.0,1.0,3.0,7.0,26.0,0.0,0.0,0.0,0.0,263.22361,64896.0,64320.0,523.0,0.0,client->server,attack,revshell_http,2023-09-09 18:55:32
a_C6zUk82zWvnHH1N2vf,192.168.100.104,192.168.100.218,http,0.006274,6.0,4.0,1.0,1.0,956.330002,637.553335,1593.883337,0.666667,200.0,32.0,40.0,136.0,32.0,40.0,2.0,2.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,269525.672202,64896.0,64320.0,506.0,502.0,client->server,attack,revshell_http,2023-08-14 07:13:50
CIDvFE3TPQOMh62JQg,192.168.100.104,192.168.100.218,http,166.438166,44.0,40.0,8.0,32.0,0.264362,0.240329,0.504692,0.909091,1416.0,32.0,40.0,1276.0,20.0,40.0,1.0,2.0,1.0,8.0,32.0,82.0,0.0,0.0,0.0,0.0,859.232011,64896.0,64320.0,1361.0,0.0,client->server,attack,revshell_http,2023-09-09 22:31:42
CT0Y1C3af47gnlVw1d,192.168.100.115,192.168.100.218,http,0.602122,18.0,22.0,10.0,10.0,29.894271,36.537442,66.431712,1.222222,584.0,32.0,40.0,712.0,32.0,40.0,2.0,2.0,0.0,10.0,10.0,39.0,0.0,0.0,0.0,0.0,40599.740954,64896.0,64320.0,502.0,502.0,client->server,attack,revshell_http,2023-09-10 02:31:07
CKb8Rk2szexgawARDh,192.168.100.104,172.67.189.152,ssl,400.828838,39.0,45.0,8.0,29.0,0.097298,0.112267,0.209566,1.153846,1256.0,32.0,40.0,1448.0,32.0,40.0,2.0,2.0,0.0,8.0,29.0,83.0,0.0,0.0,0.0,0.0,254.07603,64896.0,65160.0,1318.0,8.0,client->internet,attack,revshell_http,2023-09-07 07:44:41
C7Vmjb1qJf8nlhpOS1,192.168.100.99,192.168.100.218,http,0.184943,5.0,3.0,1.0,0.0,27.035363,16.221218,43.25658,0.6,168.0,32.0,40.0,104.0,32.0,40.0,2.0,2.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,12820.168935,64896.0,64320.0,507.0,502.0,client->server,attack,revshell_http,2023-09-07 13:20:39
Ci3vav1Gr4GILPx8ai,192.168.100.23,192.168.100.218,http,0.451142,14.0,15.0,7.0,7.0,31.032353,33.24895,64.281302,1.071429,456.0,32.0,40.0,488.0,32.0,40.0,2.0,2.0,0.0,7.0,7.0,28.0,0.0,0.0,0.0,0.0,34224.252037,64896.0,64320.0,502.0,502.0,client->server,attack,revshell_http,2023-09-10 10:48:08
CGgmX61SZOjzf23lH3,192.168.100.31,192.168.100.218,http,2.090323,62.0,59.0,17.0,52.0,29.660488,28.225303,57.885792,0.951613,1932.0,20.0,40.0,1896.0,32.0,40.0,0.0,2.0,6.0,17.0,51.0,115.0,0.0,0.0,0.0,0.0,184494.934652,64896.0,64320.0,0.0,502.0,client->server,attack,revshell_http,2023-09-08 10:23:57
C8vwpg4dT8NtD5dtuk,192.168.100.23,192.168.100.218,http,0.216908,9.0,7.0,3.0,2.0,41.492204,32.271714,73.763918,0.777778,296.0,32.0,40.0,232.0,32.0,40.0,2.0,2.0,0.0,3.0,2.0,15.0,0.0,0.0,0.0,0.0,30367.683193,64896.0,64320.0,504.0,502.0,client->server,attack,revshell_http,2023-09-10 08:00:09
CNo8Ejt8NrYI1gDRf,192.168.100.115,192.168.100.218,http,168.413535,24.0,23.0,8.0,13.0,0.142506,0.136569,0.279075,0.958333,776.0,32.0,40.0,732.0,20.0,40.0,1.0,2.0,1.0,8.0,13.0,45.0,0.0,0.0,0.0,0.0,287.702529,64896.0,64320.0,544.0,0.0,client->server,attack,revshell_http,2023-09-07 19:04:20
a_CfEdB93wcXvg2fav42,192.168.100.49,192.168.100.218,http,0.72083,22.0,20.0,11.0,9.0,30.520374,27.745794,58.266168,0.909091,712.0,32.0,40.0,648.0,32.0,40.0,2.0,2.0,0.0,10.0,9.0,41.0,0.0,0.0,0.0,0.0,24253.986211,64896.0,64320.0,502.0,502.0,client->server,attack,revshell_http,2023-08-12 07:22:38
C0EXDn13Sh4pbgNCba,192.168.100.23,104.21.89.158,ssl,400.827912,36.0,44.0,8.0,28.0,0.089814,0.109773,0.199587,1.222222,1160.0,32.0,40.0,1416.0,32.0,40.0,2.0,2.0,0.0,8.0,27.0,79.0,0.0,0.0,0.0,0.0,254.029216,64896.0,65160.0,1300.0,7.0,client->internet,attack,revshell_http,2023-09-07 03:41:13
a_C98Jzn1GsfRBTwZyne,192.168.100.115,192.168.100.218,http,0.497529,17.0,16.0,8.0,7.0,34.16886,32.158928,66.327788,0.941176,552.0,32.0,40.0,520.0,32.0,40.0,2.0,2.0,0.0,8.0,7.0,32.0,0.0,0.0,0.0,0.0,35654.200933,64896.0,64320.0,502.0,502.0,client->server,attack,revshell_http,2023-08-16 01:20:39
CzhTB32uHQqxB0smsk,192.168.100.104,192.168.100.218,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,502.0,0.0,502.0,0.0,client->server,attack,revshell_http,2023-09-07 09:25:54
ClxPqh2ydbjeAad4S9,192.168.100.104,192.168.100.218,http,166.516857,18.0,15.0,5.0,7.0,0.108097,0.090081,0.198178,0.833333,584.0,32.0,40.0,476.0,20.0,40.0,1.0,2.0,1.0,5.0,7.0,31.0,0.0,0.0,0.0,0.0,221.5031,64896.0,64320.0,502.0,0.0,client->server,attack,revshell_http,2023-09-07 22:21:03
C9oTGG18AQln1bw2Hg,192.168.100.104,192.168.100.218,http,0.506843999,15.0,17.0,8.0,7.0,29.594902,33.540889,63.135792,1.133333,488.0,32.0,40.0,552.0,32.0,40.0,2.0,2.0,0.0,8.0,7.0,31.0,0.0,0.0,0.0,0.0,37585.526032,64896.0,64320.0,502.0,502.0,client->server,attack,revshell_http,2023-09-10 11:29:53
CuoKnG26e0kFGfqfCa,192.168.100.23,192.168.100.218,http,166.495244,79.0,86.0,9.0,77.0,0.474488,0.516531,0.991019,1.088608,2536.0,32.0,40.0,2748.0,20.0,40.0,1.0,2.0,1.0,9.0,76.0,163.0,0.0,0.0,0.0,0.0,2645.348836,64896.0,64320.0,2689.0,0.0,client->server,attack,revshell_http,2023-09-10 03:53:26
a_CrnGfI1pzXBay9SWZi,192.168.100.49,192.168.100.218,http,0.675171,15.0,17.0,8.0,7.0,22.216597,25.17881,47.395408,1.133333,488.0,32.0,40.0,552.0,32.0,40.0,2.0,2.0,0.0,8.0,7.0,31.0,0.0,0.0,0.0,0.0,24722.629543,64896.0,64320.0,502.0,502.0,client->server,attack,revshell_http,2023-08-11 17:00:31
CK8qKH3RNcFKRBW5n2,192.168.100.31,192.168.100.218,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,502.0,0.0,502.0,0.0,client->server,attack,revshell_http,2023-09-06 23:43:20
a_CcOHIy1ZB4EMPefeY5,192.168.100.23,192.168.100.218,http,166.854593,50.0,50.0,10.0,42.0,0.299662,0.299662,0.599324,1.0,1608.0,32.0,40.0,1596.0,20.0,40.0,1.0,2.0,1.0,10.0,42.0,98.0,0.0,0.0,0.0,0.0,1170.036715,64896.0,64320.0,1103.0,0.0,client->server,attack,revshell_http,2023-08-10 04:41:38
CqDMM12bTuv6C4pJAc,192.168.100.31,192.168.100.218,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,502.0,0.0,502.0,0.0,client->server,attack,revshell_http,2023-09-08 12:12:07
CrVUDE2viaXSHRuDJb,192.168.100.104,192.168.100.218,http,167.717444,79.0,85.0,8.0,77.0,0.47103,0.506805,0.977835,1.075949,2536.0,32.0,40.0,2716.0,20.0,40.0,1.0,2.0,1.0,8.0,76.0,162.0,0.0,0.0,0.0,0.0,2480.493324,64896.0,64320.0,1862.0,0.0,client->server,attack,revshell_http,2023-09-10 06:49:39
C1Mq5c4ibINPf54rvj,192.168.100.99,192.168.100.218,http,167.106589,79.0,89.0,12.0,78.0,0.472752,0.532594,1.005346,1.126582,2536.0,32.0,40.0,2844.0,20.0,40.0,1.0,2.0,1.0,12.0,77.0,166.0,0.0,0.0,0.0,0.0,2533.682262,64896.0,64320.0,1903.0,0.0,client->server,attack,revshell_http,2023-09-10 08:01:49
Cd9Adf28S0o9adcEVd,192.168.100.49,192.168.100.218,http,0.524348,9.0,7.0,3.0,2.0,17.164173,13.349912,30.514085,0.777778,296.0,32.0,40.0,232.0,32.0,40.0,2.0,2.0,0.0,3.0,2.0,15.0,0.0,0.0,0.0,0.0,13300.326742,64896.0,64320.0,502.0,502.0,client->server,attack,revshell_http,2023-09-08 08:41:10
CLSAXm4pnjfYmvSumj,192.168.100.99,192.168.100.218,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,502.0,0.0,502.0,0.0,client->server,attack,revshell_http,2023-09-10 07:30:04
CRGw84sigiYMNgLff,192.168.100.23,192.168.100.218,http,0.562672,13.0,12.0,5.0,5.0,23.104041,21.326807,44.430848,0.923077,424.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,5.0,5.0,24.0,0.0,0.0,0.0,0.0,19899.688006,64896.0,64320.0,502.0,502.0,client->server,attack,revshell_http,2023-09-07 20:41:25
ClfdhO2HD0FhhZpvfg,192.168.100.31,192.168.100.218,http,167.922394,53.0,55.0,11.0,46.0,0.315622,0.327532,0.643154,1.037736,1704.0,32.0,40.0,1756.0,20.0,40.0,1.0,2.0,1.0,11.0,46.0,106.0,0.0,0.0,0.0,0.0,1367.590078,64896.0,64320.0,1080.0,0.0,client->server,attack,revshell_http,2023-09-08 13:06:10
