uid,src_ip,dst_ip,service,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,bwd_data_pkts_tot,fwd_pkts_per_sec,bwd_pkts_per_sec,flow_pkts_per_sec,down_up_ratio,fwd_header_size_tot,fwd_header_size_min,fwd_header_size_max,bwd_header_size_tot,bwd_header_size_min,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,bwd_PSH_flag_count,flow_ACK_flag_count,fwd_URG_flag_count,bwd_URG_flag_count,flow_CWR_flag_count,flow_ECE_flag_count,payload_bytes_per_second,fwd_init_window_size,bwd_init_window_size,fwd_last_window_size,bwd_last_window_size,traffic_direction,attack,attack_type,timestamp
a_C3Chd51vlYCaKZ0TJk,192.168.100.99,192.168.100.218,ssh,2.383444,11.0,12.0,6.0,5.0,4.61517,5.034731,9.649901,1.090909,360.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,22.0,0.0,0.0,0.0,0.0,1477.693579,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 12:43:38
a_CxNVUr0m7uLPYoon4,192.168.100.49,192.168.100.154,ssh,2.216017,11.0,11.0,6.0,5.0,4.963861,4.963861,9.927722,1.0,360.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,21.0,0.0,0.0,0.0,0.0,1589.337982,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 02:35:06
a_C4HynQT6CyfAzZmqh,192.168.100.49,192.168.100.154,ssh,4.368563,11.0,12.0,6.0,5.0,2.51799,2.746899,5.264889,1.090909,360.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,22.0,0.0,0.0,0.0,0.0,806.214734,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 12:04:32
a_CKRobABjzShWccHr6,192.168.100.99,192.168.100.218,ssh,4.683333,11.0,11.0,6.0,5.0,2.348755,2.348755,4.697509,1.0,360.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,21.0,0.0,0.0,0.0,0.0,752.028536,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 03:57:46
a_CawBor2Xh5YMgjvJe3,192.168.100.99,192.168.100.218,ssh,2.376948,11.0,12.0,6.0,5.0,4.627783,5.048491,9.676274,1.090909,360.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,22.0,0.0,0.0,0.0,0.0,1481.732111,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 05:49:34
a_C7yU6W197wo8ckg9Jj,192.168.100.99,192.168.100.218,ssh,4.684572,11.0,11.0,6.0,5.0,2.348133,2.348133,4.696267,1.0,360.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,21.0,0.0,0.0,0.0,0.0,751.829626,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 12:21:23
a_CA4Ot5282aCTDRZ3Rf,192.168.100.99,192.168.100.218,ssh,4.684524,11.0,11.0,6.0,5.0,2.348157,2.348157,4.696315,1.0,360.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,21.0,0.0,0.0,0.0,0.0,751.837317,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 09:29:10
a_CUqcuC2MhX4gxvYuD5,192.168.100.99,192.168.100.218,ssh,4.682601,11.0,11.0,6.0,5.0,2.349122,2.349122,4.698244,1.0,360.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,21.0,0.0,0.0,0.0,0.0,752.146087,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 11:59:59
a_C4nzYR3IDTIZKpfrc,192.168.100.49,192.168.100.154,ssh,2.22152,11.0,11.0,6.0,5.0,4.951564,4.951564,9.903129,1.0,360.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,21.0,0.0,0.0,0.0,0.0,1585.400854,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 08:04:33
a_C0kvMo2gytrQULmnsa,192.168.100.49,192.168.100.154,ssh,2.215793,11.0,12.0,6.0,5.0,4.964363,5.415669,10.380031,1.090909,360.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,22.0,0.0,0.0,0.0,0.0,1589.498734,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 09:58:11
a_CmcjuR1WjChBKsatka,192.168.100.49,192.168.100.154,ssh,4.368294,12.0,12.0,6.0,5.0,2.747068,2.747068,5.494136,1.0,392.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,23.0,0.0,0.0,0.0,0.0,806.264413,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 02:25:42
a_Cik8fj2pvNOFcU8Fg,192.168.100.49,192.168.100.154,ssh,2.220165,11.0,11.0,6.0,5.0,4.954587,4.954587,9.909173,1.0,360.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,21.0,0.0,0.0,0.0,0.0,1586.368571,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 05:19:42
a_Cg6dWR2rE3aTYfcNu6,192.168.100.99,192.168.100.218,ssh,2.376303,12.0,12.0,6.0,5.0,5.049861,5.049861,10.099722,1.0,392.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,23.0,0.0,0.0,0.0,0.0,1482.134249,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 03:44:09
a_C3gRJR2dsII0czV7U8,192.168.100.49,192.168.100.154,ssh,2.217506,11.0,12.0,6.0,5.0,4.960527,5.411484,10.372012,1.090909,360.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,22.0,0.0,0.0,0.0,0.0,1588.270665,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 09:05:14
a_C8btgm1Lnccs1KTN8j,192.168.100.49,192.168.100.154,ssh,2.220464,11.0,11.0,6.0,5.0,4.95392,4.95392,9.907839,1.0,360.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,21.0,0.0,0.0,0.0,0.0,1586.154972,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 00:15:48
a_CS7t8Zt6RNehDzRqb,192.168.100.49,192.168.100.154,ssh,2.212873,11.0,11.0,6.0,5.0,4.970913,4.970913,9.941827,1.0,360.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,21.0,0.0,0.0,0.0,0.0,1591.596096,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 06:21:09
a_CjNsGtQIlMaC9Tdjc,192.168.100.49,192.168.100.154,ssh,2.215594,12.0,12.0,6.0,5.0,5.416155,5.416155,10.832309,1.0,392.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,23.0,0.0,0.0,0.0,0.0,1589.641385,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 05:01:01
a_CS7CK61tJjpU6xwOGj,192.168.100.99,192.168.100.218,ssh,2.380424,11.0,11.0,6.0,5.0,4.621025,4.621025,9.242051,1.0,360.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,21.0,0.0,0.0,0.0,0.0,1479.568332,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 00:47:18
a_C2JpMF2lYtUvx0uBme,192.168.100.99,192.168.100.218,ssh,2.38039,11.0,11.0,6.0,5.0,4.621092,4.621092,9.242183,1.0,360.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,21.0,0.0,0.0,0.0,0.0,1479.589523,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 06:38:17
a_C4qJPw30G69adu1nQl,192.168.100.49,192.168.100.154,ssh,2.219142,12.0,12.0,6.0,5.0,5.407495,5.407495,10.814991,1.0,392.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,23.0,0.0,0.0,0.0,0.0,1587.099908,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 11:49:39
a_CdL84F4bu9KQd9ROM5,192.168.100.99,192.168.100.218,ssh,2.375125,12.0,12.0,6.0,5.0,5.052365,5.052365,10.104731,1.0,392.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,23.0,0.0,0.0,0.0,0.0,1482.869217,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 08:42:53
a_CZ4G2nUFUYARLZXZ7,192.168.100.49,192.168.100.154,ssh,4.366767,11.0,12.0,6.0,5.0,2.519026,2.748029,5.267055,1.090909,360.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,22.0,0.0,0.0,0.0,0.0,806.546366,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 13:14:51
a_C6O5GS10IKqOxpmWFg,192.168.100.49,192.168.100.154,ssh,2.222129,12.0,12.0,6.0,5.0,5.400227,5.400227,10.800454,1.0,392.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,23.0,0.0,0.0,0.0,0.0,1584.966583,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 10:25:43
a_CcbOCe3ldUxP2Jilt,192.168.100.99,192.168.100.218,ssh,2.379971,11.0,12.0,6.0,5.0,4.621905,5.042078,9.663983,1.090909,360.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,22.0,0.0,0.0,0.0,0.0,1479.849948,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 01:01:31
a_CM3b2VP2cm1LF5cQj,192.168.100.49,192.168.100.154,ssh,2.222069,11.0,11.0,6.0,5.0,4.950341,4.950341,9.900683,1.0,360.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,21.0,0.0,0.0,0.0,0.0,1585.009269,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 10:28:04
a_CvZBr4FpM623yIuf4,192.168.100.49,192.168.100.154,ssh,4.357591,11.0,12.0,6.0,5.0,2.524331,2.753815,5.278146,1.090909,360.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,22.0,0.0,0.0,0.0,0.0,808.244755,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 03:16:58
a_Cl9saK1pZxMctT4u44,192.168.100.99,192.168.100.218,ssh,2.37793,11.0,11.0,6.0,5.0,4.625872,4.625872,9.251744,1.0,360.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,21.0,0.0,0.0,0.0,0.0,1481.120032,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 01:58:44
a_CaZY23EKVN0GAXwCh,192.168.100.49,192.168.100.154,ssh,2.215271,11.0,12.0,6.0,5.0,4.965532,5.416944,10.382477,1.090909,360.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,22.0,0.0,0.0,0.0,0.0,1589.873206,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 02:07:41
a_C0xOAc2EpdwI9FXPui,192.168.100.49,192.168.100.154,ssh,2.22539,11.0,11.0,6.0,5.0,4.942954,4.942954,9.885908,1.0,360.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,21.0,0.0,0.0,0.0,0.0,1582.643971,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 01:25:47
a_Cjr8nQ2Eo4XGathxx,192.168.100.49,192.168.100.154,ssh,4.362256,11.0,12.0,6.0,5.0,2.521631,2.75087,5.272501,1.090909,360.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,22.0,0.0,0.0,0.0,0.0,807.380392,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 08:52:35
a_C3gBPcP1MCuO6s0F6,192.168.100.99,192.168.100.218,ssh,2.380492,11.0,12.0,6.0,5.0,4.620894,5.040975,9.661868,1.090909,360.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,22.0,0.0,0.0,0.0,0.0,1479.526099,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 03:30:38
a_CHFi3s4D6iIfyrOMWg,192.168.100.49,192.168.100.154,ssh,4.36762,11.0,11.0,6.0,5.0,2.518534,2.518534,5.037068,1.0,360.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,21.0,0.0,0.0,0.0,0.0,806.388836,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 01:27:57
a_CzOD0zlvCpenIroFj,192.168.100.49,192.168.100.154,ssh,2.218974,11.0,11.0,6.0,5.0,4.957246,4.957246,9.914493,1.0,360.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,21.0,0.0,0.0,0.0,0.0,1587.220129,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 05:28:03
a_CV8Tjz3JBrjstW8J81,192.168.100.99,192.168.100.218,ssh,2.381655,11.0,12.0,6.0,5.0,4.618637,5.038513,9.65715,1.090909,360.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,22.0,0.0,0.0,0.0,0.0,1478.803619,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 03:00:48
a_CjjAEAERCNOT6D6x7,192.168.100.99,192.168.100.218,ssh,2.378723,11.0,11.0,6.0,5.0,4.62433,4.62433,9.24866,1.0,360.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,21.0,0.0,0.0,0.0,0.0,1480.626428,64896.0,64320.0,502.0,502.0,client->server,attack,ssh_login_successful,2023-09-14 02:55:19
