uid,src_ip,dst_ip,service,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,bwd_data_pkts_tot,fwd_pkts_per_sec,bwd_pkts_per_sec,flow_pkts_per_sec,down_up_ratio,fwd_header_size_tot,fwd_header_size_min,fwd_header_size_max,bwd_header_size_tot,bwd_header_size_min,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,bwd_PSH_flag_count,flow_ACK_flag_count,fwd_URG_flag_count,bwd_URG_flag_count,flow_CWR_flag_count,flow_ECE_flag_count,payload_bytes_per_second,fwd_init_window_size,bwd_init_window_size,fwd_last_window_size,bwd_last_window_size,traffic_direction,attack,attack_type,timestamp
CbfRoI3vfYtgS230U2,192.168.100.23,192.168.100.218,http,2.072748,60.0,55.0,16.0,51.0,28.94708,26.534823,55.481903,0.916667,1928.0,32.0,40.0,1768.0,32.0,40.0,2.0,2.0,0.0,16.0,51.0,114.0,0.0,0.0,0.0,0.0,134515.632046,64896.0,64320.0,2377.0,502.0,client->server,attack,xss_http,2023-09-10 11:41:32
Ca6Oxn2AReV6Ns3Geb,192.168.100.115,192.168.100.218,http,0.235383,13.0,11.0,3.0,8.0,55.229129,46.73234,101.961469,0.846154,424.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,3.0,7.0,23.0,0.0,0.0,0.0,0.0,166214.188747,64896.0,64320.0,523.0,502.0,client->server,attack,xss_http,2023-09-08 14:30:02
a_C2LaXo33xKMu52zUg1,192.168.100.115,192.168.100.218,http,1.841353,21.0,21.0,6.0,15.0,11.404658,11.404658,22.809315,1.0,680.0,32.0,40.0,680.0,32.0,40.0,2.0,2.0,0.0,6.0,15.0,41.0,0.0,0.0,0.0,0.0,30917.483974,64896.0,64320.0,618.0,502.0,client->server,attack,xss_http,2023-07-17 08:24:43
CrIOms1yL8EaHCGBlf,192.168.100.115,192.168.100.218,http,0.347326,13.0,15.0,2.0,11.0,37.428809,43.187087,80.615896,1.153846,424.0,32.0,40.0,488.0,32.0,40.0,2.0,2.0,0.0,2.0,11.0,27.0,0.0,0.0,0.0,0.0,317563.289856,64896.0,64320.0,502.0,502.0,client->server,attack,xss_http,2023-09-09 17:21:35
Co9Dbs33EA8R6j83c1,192.168.100.31,192.168.100.218,http,0.876496,25.0,21.0,6.0,16.0,28.52266,23.959035,52.481695,0.84,808.0,32.0,40.0,680.0,32.0,40.0,2.0,2.0,0.0,6.0,16.0,45.0,0.0,0.0,0.0,0.0,64819.457289,64896.0,64320.0,889.0,502.0,client->server,attack,xss_http,2023-09-07 17:57:42
a_CismBhUwPtF5xU9Y2,192.168.100.115,192.168.100.218,http,1.89518,79.0,93.0,8.0,87.0,41.684695,49.071856,90.756551,1.177215,2536.0,32.0,40.0,2984.0,32.0,40.0,2.0,2.0,0.0,8.0,86.0,171.0,0.0,0.0,0.0,0.0,248810.668773,64896.0,64320.0,2066.0,502.0,client->server,attack,xss_http,2023-08-15 23:50:41
CD33Zq2DDGQGZcm1w5,192.168.100.99,192.168.100.218,http,2.565146,54.0,50.0,11.0,46.0,21.051434,19.492068,40.543502,0.925926,1736.0,32.0,40.0,1608.0,32.0,40.0,2.0,2.0,0.0,11.0,46.0,103.0,0.0,0.0,0.0,0.0,94560.700597,64896.0,64320.0,3469.0,502.0,client->server,attack,xss_http,2023-09-07 18:17:20
C4B9vv7N282Wz2Tnk,192.168.100.49,192.168.100.218,http,1.081544,16.0,17.0,5.0,11.0,14.793666,15.718271,30.511937,1.0625,520.0,32.0,40.0,552.0,32.0,40.0,2.0,2.0,0.0,5.0,11.0,32.0,0.0,0.0,0.0,0.0,39801.434882,64896.0,64320.0,502.0,502.0,client->server,attack,xss_http,2023-09-08 00:22:25
a_CHdk7z2ihFzrw07Hhe,192.168.100.99,192.168.100.218,http,0.002857,6.0,4.0,1.0,1.0,2100.12718,1400.084787,3500.211967,0.666667,200.0,32.0,40.0,136.0,32.0,40.0,2.0,2.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,255865.494784,64896.0,64320.0,506.0,502.0,client->server,attack,xss_http,2023-08-12 12:45:25
CunaXE4130UdB41VEf,192.168.100.23,192.168.100.218,http,0.813945,72.0,79.0,6.0,74.0,88.458059,97.058148,185.516208,1.097222,2312.0,32.0,40.0,2536.0,32.0,40.0,2.0,2.0,0.0,6.0,73.0,150.0,0.0,0.0,0.0,0.0,525324.157164,64896.0,64320.0,2850.0,502.0,client->server,attack,xss_http,2023-09-07 18:45:11
CxPMzz2Hl0z4Jm1Xk,192.168.100.49,192.168.100.218,http,0.879259,33.0,30.0,5.0,25.0,37.531599,34.119635,71.651234,0.909091,1064.0,32.0,40.0,968.0,32.0,40.0,2.0,2.0,0.0,5.0,24.0,62.0,0.0,0.0,0.0,0.0,167056.557519,64896.0,64320.0,1464.0,502.0,client->server,attack,xss_http,2023-09-07 05:31:58
a_CB6cUp2GQ8kL5waZPf,192.168.100.23,192.168.100.218,http,0.010989,6.0,4.0,1.0,1.0,546.002994,364.001996,910.00499,0.666667,200.0,32.0,40.0,136.0,32.0,40.0,2.0,2.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,67613.370767,64896.0,64320.0,506.0,502.0,client->server,attack,xss_http,2023-08-09 18:22:57
CqX4a54E7Xju2uJQUh,192.168.100.99,192.168.100.218,http,2.053989,44.0,45.0,8.0,40.0,21.421729,21.908587,43.330316,1.022727,1416.0,32.0,40.0,1448.0,32.0,40.0,2.0,2.0,0.0,8.0,40.0,88.0,0.0,0.0,0.0,0.0,102577.950689,64896.0,64320.0,1551.0,502.0,client->server,attack,xss_http,2023-09-10 03:33:40
C7pVzq1TT5Nt1ml8Ue,192.168.100.99,192.168.100.218,http,1.828591,51.0,63.0,11.0,56.0,27.890328,34.452759,62.343087,1.235294,1640.0,32.0,40.0,2024.0,32.0,40.0,2.0,2.0,0.0,11.0,56.0,113.0,0.0,0.0,0.0,0.0,163779.118079,64896.0,64320.0,1189.0,502.0,client->server,attack,xss_http,2023-09-08 13:00:10
a_CXsLf1JZIM54e7E8k,192.168.100.99,192.168.100.218,http,0.983722,21.0,25.0,7.0,18.0,21.347495,25.413685,46.76118,1.190476,680.0,32.0,40.0,808.0,32.0,40.0,2.0,2.0,0.0,7.0,17.0,45.0,0.0,0.0,0.0,0.0,84288.043168,64896.0,64320.0,1019.0,502.0,client->server,attack,xss_http,2023-08-12 19:52:31
CKKd9z1VpX11BZrRib,192.168.100.99,192.168.100.218,http,1.92808,26.0,27.0,6.0,22.0,13.484917,14.003568,27.488485,1.038462,840.0,32.0,40.0,872.0,32.0,40.0,2.0,2.0,0.0,6.0,22.0,52.0,0.0,0.0,0.0,0.0,63381.184809,64896.0,64320.0,502.0,502.0,client->server,attack,xss_http,2023-09-10 00:20:22
a_C9e44Dyj4vjxFVsD1,192.168.100.23,192.168.100.218,http,0.052952,6.0,4.0,1.0,1.0,113.310568,75.540379,188.850947,0.666667,200.0,32.0,40.0,136.0,32.0,40.0,2.0,2.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,14144.935956,64896.0,64320.0,506.0,502.0,client->server,attack,xss_http,2023-07-09 09:34:33
a_CdiuUt238EFVowMas4,192.168.100.115,192.168.100.218,http,2.060633,14.0,11.0,3.0,7.0,6.794029,5.338166,12.132195,0.785714,456.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,3.0,7.0,24.0,0.0,0.0,0.0,0.0,20805.743266,64896.0,64320.0,774.0,502.0,client->server,attack,xss_http,2023-08-15 17:47:10
ChiIZ12UBTJf73QtFc,192.168.100.49,192.168.100.218,http,0.904672,76.0,85.0,7.0,80.0,84.008356,93.956714,177.965071,1.118421,2440.0,32.0,40.0,2728.0,32.0,40.0,2.0,2.0,0.0,7.0,79.0,160.0,0.0,0.0,0.0,0.0,562816.19427,64896.0,64320.0,2784.0,502.0,client->server,attack,xss_http,2023-09-07 18:18:06
a_CXc2I61sOTMpFXCxV4,192.168.100.23,192.168.100.218,http,0.0061,6.0,4.0,1.0,1.0,983.616338,655.744225,1639.360563,0.666667,200.0,32.0,40.0,136.0,32.0,40.0,2.0,2.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,122788.106156,64896.0,64320.0,506.0,502.0,client->server,attack,xss_http,2023-07-08 23:25:55
CXCNrI2h6IPRmgdVX4,192.168.100.115,192.168.100.218,http,0.790133,49.0,48.0,9.0,42.0,62.014876,60.749266,122.764142,0.979592,1576.0,32.0,40.0,1544.0,32.0,40.0,2.0,2.0,0.0,9.0,42.0,96.0,0.0,0.0,0.0,0.0,258852.623736,64896.0,64320.0,2636.0,502.0,client->server,attack,xss_http,2023-09-08 14:30:01
C2lWNX1TtRAja7s8Ae,192.168.100.49,192.168.100.218,http,2.127476,81.0,91.0,10.0,86.0,38.073281,42.773686,80.846967,1.123457,2600.0,32.0,40.0,2920.0,32.0,40.0,2.0,2.0,0.0,10.0,85.0,171.0,0.0,0.0,0.0,0.0,227815.002819,64896.0,64320.0,2855.0,502.0,client->server,attack,xss_http,2023-09-10 08:54:42
a_CpRwoz1UXq3RAIPHA6,192.168.100.23,192.168.100.218,http,1.982032,28.0,24.0,6.0,18.0,14.126916,12.108785,26.235701,0.857143,904.0,32.0,40.0,776.0,32.0,40.0,2.0,2.0,0.0,6.0,17.0,51.0,0.0,0.0,0.0,0.0,28723.046983,64896.0,64320.0,924.0,502.0,client->server,attack,xss_http,2023-07-08 21:36:07
a_Ci2BYb3clETmRApllh,192.168.100.49,192.168.100.218,http,1.459115,22.0,19.0,6.0,15.0,15.077635,13.021594,28.099229,0.863636,712.0,32.0,40.0,616.0,32.0,40.0,2.0,2.0,0.0,6.0,15.0,40.0,0.0,0.0,0.0,0.0,91181.996725,64896.0,64320.0,1665.0,502.0,client->server,attack,xss_http,2023-08-12 02:32:57
CJxwna2V3CjXu4KTs6,192.168.100.99,192.168.100.218,http,1.729164,24.0,21.0,5.0,15.0,13.87954,12.144598,26.024138,0.875,776.0,32.0,40.0,680.0,32.0,40.0,2.0,2.0,0.0,5.0,15.0,44.0,0.0,0.0,0.0,0.0,69483.870808,64896.0,64320.0,1447.0,502.0,client->server,attack,xss_http,2023-09-10 03:33:40
C8pSyw2baPe7XIGM0e,192.168.100.104,192.168.100.218,http,0.012509,6.0,4.0,1.0,1.0,479.650523,319.767015,799.417539,0.666667,200.0,32.0,40.0,136.0,32.0,40.0,2.0,2.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,64113.286599,64896.0,64320.0,506.0,502.0,client->server,attack,xss_http,2023-09-07 19:46:51
CuvCfu3e7IVsgth4Lc,192.168.100.104,192.168.100.218,http,0.832193,48.0,45.0,8.0,39.0,57.678918,54.073986,111.752904,0.9375,1544.0,32.0,40.0,1448.0,32.0,40.0,2.0,2.0,0.0,8.0,39.0,92.0,0.0,0.0,0.0,0.0,211858.27223,64896.0,64320.0,1105.0,502.0,client->server,attack,xss_http,2023-09-06 19:29:17
a_Ce2buS229ua188WNqa,192.168.100.49,192.168.100.218,http,0.561096,18.0,16.0,5.0,11.0,32.080061,28.51561,60.595671,0.888889,584.0,32.0,40.0,520.0,32.0,40.0,2.0,2.0,0.0,5.0,11.0,33.0,0.0,0.0,0.0,0.0,129893.948874,64896.0,64320.0,1067.0,502.0,client->server,attack,xss_http,2023-07-10 04:36:42
a_CK3oT94lQypyU8S8c7,192.168.100.23,192.168.100.218,http,1.488977,16.0,12.0,4.0,8.0,10.745633,8.059225,18.804858,0.75,520.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,4.0,8.0,27.0,0.0,0.0,0.0,0.0,34521.017812,64896.0,64320.0,502.0,502.0,client->server,attack,xss_http,2023-08-09 16:01:43
a_C2u1XOo5ITxOSFDQ1,192.168.100.31,192.168.100.218,http,0.905536,80.0,90.0,9.0,87.0,88.345472,99.388656,187.734129,1.125,2568.0,32.0,40.0,2888.0,32.0,40.0,2.0,2.0,0.0,9.0,86.0,169.0,0.0,0.0,0.0,0.0,521194.113951,64896.0,64320.0,2043.0,502.0,client->server,attack,xss_http,2023-08-15 12:15:04
a_CRmvEr1JW4orsG4gy1,192.168.100.99,192.168.100.218,http,1.835618,78.0,93.0,10.0,87.0,42.492501,50.664135,93.156636,1.192308,2504.0,32.0,40.0,2984.0,32.0,40.0,2.0,2.0,0.0,10.0,86.0,170.0,0.0,0.0,0.0,0.0,270531.229718,64896.0,64320.0,1772.0,502.0,client->server,attack,xss_http,2023-07-11 10:26:49
ChrhMapscfKexSA9j,192.168.100.115,192.168.100.218,http,0.87051,23.0,19.0,6.0,14.0,26.42129,21.826283,48.247573,0.826087,744.0,32.0,40.0,616.0,32.0,40.0,2.0,2.0,0.0,6.0,14.0,41.0,0.0,0.0,0.0,0.0,52024.669135,64896.0,64320.0,502.0,502.0,client->server,attack,xss_http,2023-09-07 22:43:00
Csq6mn4HgLUwckNdUh,192.168.100.99,192.168.100.218,http,0.827874,23.0,20.0,6.0,14.0,27.782007,24.158267,51.940275,0.869565,744.0,32.0,40.0,648.0,32.0,40.0,2.0,2.0,0.0,6.0,14.0,42.0,0.0,0.0,0.0,0.0,80939.85852,64896.0,64320.0,911.0,502.0,client->server,attack,xss_http,2023-09-06 23:27:00
CTclDF48NDNlObMcr4,192.168.100.31,192.168.100.218,http,1.587243,12.0,9.0,3.0,6.0,7.560279,5.670209,13.230488,0.75,392.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,3.0,6.0,20.0,0.0,0.0,0.0,0.0,21660.198384,64896.0,64320.0,502.0,502.0,client->server,attack,xss_http,2023-09-08 11:07:20
